,Date,GBPPLN,GBPHKD,GBPAUD,GBPMXN,GBPEUR,GBPHUF,GBPDKK,GBPCZK,GBPNZD,GBPZAR,GBPCAD,GBPNOK,GBPUSD,GBPJPY,GBPSGD,GBPSEK,GBPCHF,SIVR,IAU,USO,DBA,LIT,UGA,COPX
379,2016-10-10,4.726,9.589,1.6256,23.378,1.1075,337.3,8.254,29.9119,1.7318,17.0354,1.6278,9.9877,1.2361,128.129,1.6993,10.6888,1.2141,17.2445,12.14,11.67,20.0,24.43,28.25,16.64
380,2016-10-11,4.7331,9.512,1.6209,23.1352,1.1099,337.27,8.233,29.9636,1.7308,17.5659,1.6201,10.006,1.2241,126.643,1.687,10.7938,1.2093,17.09,12.09,11.58,20.02,23.97,28.16,16.3399
381,2016-10-12,4.7506,9.457,1.614,23.1167,1.1065,338.23,8.236,29.8879,1.7291,17.3492,1.6187,10.0222,1.2197,127.166,1.6879,10.8042,1.2076,17.17,12.1,11.43,19.94,23.89,27.45,16.5731
382,2016-10-13,4.7514,9.494,1.6181,23.197,1.106,338.0,8.237,29.8708,1.7257,17.4334,1.6156,9.9799,1.2242,126.856,1.6907,10.7586,1.2071,17.13,12.13,11.49,20.08,23.49,28.02,16.43
383,2016-10-17,4.7822,9.455,1.5973,22.9773,1.1093,339.74,8.24,29.9607,1.7004,17.2158,1.5996,9.9592,1.2188,126.573,1.6919,10.7344,1.2048,17.07,12.09,11.37,20.28,23.62,28.33,16.4897
384,2016-10-18,4.8251,9.539,1.6034,22.8678,1.1206,343.39,8.332,30.2685,1.7087,17.0528,1.612,10.0262,1.2298,127.737,1.7043,10.8548,1.2173,17.2454,12.16,11.45,20.27,23.99,28.41,16.9637
385,2016-10-19,4.819,9.53,1.5914,22.7418,1.1195,343.38,8.327,30.2405,1.6978,16.98,1.6123,9.9883,1.2289,127.029,1.7032,10.8513,1.215,17.3,12.24,11.66,20.26,24.35,28.5084,16.8801
386,2016-10-20,4.8364,9.505,1.6067,22.8033,1.1212,344.44,8.341,30.2806,1.7041,17.0788,1.6208,10.0242,1.2254,127.448,1.7043,10.8656,1.2165,17.15,12.19,11.43,20.21,24.35,28.26,16.88
387,2016-10-24,4.8515,9.474,1.6081,22.6513,1.1237,346.69,8.36,30.3495,1.7169,16.9927,1.631,10.096,1.222,127.489,1.7028,10.8961,1.2146,17.23,12.18,11.43,20.45,24.38,28.44,16.8272
388,2016-10-25,4.8218,9.446,1.5936,22.5487,1.1182,345.39,8.318,30.2011,1.6996,16.746,1.6261,10.0811,1.2179,126.856,1.6924,10.8681,1.2109,17.3866,12.27,11.24,20.58,24.31,28.3,17.27
389,2016-10-26,4.848,9.488,1.6005,22.8593,1.1212,346.18,8.341,30.2841,1.7106,16.9791,1.6368,10.1249,1.2234,127.909,1.7012,10.8996,1.2154,17.2488,12.21,11.09,20.62,24.02,28.14,17.1746
390,2016-10-27,4.8355,9.427,1.6027,22.9117,1.1163,345.12,8.299,30.1556,1.7073,16.8608,1.6285,10.0625,1.2159,127.976,1.6956,11.0371,1.2085,17.25,12.23,11.21,20.7,23.83,28.24,17.2
391,2016-10-31,4.7975,9.488,1.6072,23.0781,1.1149,344.15,8.291,30.1156,1.7108,16.4719,1.6409,10.1052,1.2234,128.288,1.7022,11.0532,1.2105,17.5,12.32,10.53,20.52,24.08,27.04,17.54
392,2016-11-01,4.7552,9.487,1.5992,23.4698,1.1067,340.96,8.234,29.8912,1.6981,16.6284,1.6384,10.0572,1.224,127.284,1.6985,10.9719,1.1935,17.96,12.39,10.57,20.34,23.8299,28.26,17.5
393,2016-11-02,4.7891,9.538,1.6066,23.8302,1.1085,341.48,8.246,29.9515,1.6874,16.5494,1.6473,10.0663,1.2302,127.127,1.7023,10.9706,1.1972,18.11,12.48,10.28,20.46,23.43,27.67,17.31
394,2016-11-03,4.8383,9.664,1.6229,23.8751,1.1229,344.18,8.348,30.3294,1.7005,16.739,1.6696,10.2018,1.2464,128.287,1.7247,11.1746,1.214,17.96,12.55,10.08,20.42,24.03,27.13,17.5
395,2016-11-07,4.8513,9.612,1.6056,23.0376,1.1217,342.67,8.352,30.3012,1.6876,16.5561,1.6573,10.204,1.2395,129.556,1.722,11.1777,1.2076,17.82,12.34,10.16,20.39,24.34,26.18,18.279
396,2016-11-08,4.8511,9.593,1.5974,22.6373,1.124,342.59,8.353,30.3577,1.6797,16.3053,1.6438,10.1646,1.2368,130.0,1.7164,11.0944,1.2108,17.94,12.29,10.1,20.43,24.28,26.14,18.95
397,2016-11-09,4.9241,9.627,1.624,24.6871,1.137,347.33,8.469,30.7099,1.7034,16.6528,1.6649,10.3342,1.2416,131.175,1.7364,11.2445,1.2215,18.0,12.28,10.28,20.34,23.8,25.96,19.66
398,2016-11-10,5.0278,9.727,1.6474,25.7572,1.1528,354.37,8.57,31.1338,1.7383,17.6528,1.6894,10.4942,1.2543,133.964,1.7702,11.3367,1.2377,18.12,12.1,10.04,20.21,23.61,25.46,20.8
399,2016-11-14,5.1367,9.695,1.6523,25.843,1.1643,361.38,8.656,31.4745,1.7557,17.9871,1.6933,10.5805,1.2501,135.357,1.7684,11.442,1.2463,16.48,11.73,9.87,20.06,23.32,24.47,20.352
400,2016-11-15,5.1079,9.654,1.6475,25.1988,1.1609,359.5,8.635,31.3773,1.7534,17.6133,1.6748,10.4902,1.2448,135.726,1.76,11.4307,1.2463,16.7,11.83,10.34,20.05,23.7501,25.49,20.1899
401,2016-11-16,5.1677,9.651,1.6605,25.1393,1.1617,360.15,8.65,31.3829,1.7563,17.7442,1.6714,10.5313,1.2441,135.462,1.7584,11.4279,1.2461,16.59,11.79,10.23,20.07,23.63,25.06,19.99
402,2016-11-17,5.1753,9.63,1.6759,25.3678,1.1681,361.51,8.688,31.5558,1.7671,17.8903,1.6787,10.6011,1.2413,136.826,1.7657,11.4588,1.25,16.34,11.74,10.13,20.13,23.77,25.41,20.04
403,2016-11-21,5.1902,9.691,1.6945,25.5879,1.174,362.34,8.735,31.7182,1.7654,17.7338,1.6756,10.6561,1.2486,138.368,1.7757,11.5071,1.2593,16.2299,11.68,10.77,20.34,23.85,26.72,20.2299
404,2016-11-22,5.1531,9.633,1.6781,25.5571,1.1681,360.08,8.694,31.5621,1.7589,17.4798,1.6694,10.5852,1.2424,138.038,1.7678,11.4507,1.2559,16.28,11.67,10.63,20.31,24.02,26.77,21.1739
405,2016-11-23,5.2092,9.635,1.6826,25.6344,1.1788,364.87,8.754,31.8468,1.7735,17.5408,1.6765,10.7018,1.2424,139.706,1.7774,11.5279,1.2631,16.0,11.43,10.67,20.28,24.05,27.14,21.61
406,2016-11-28,5.1681,9.628,1.658,25.5757,1.1681,363.47,8.698,31.588,1.7537,17.0525,1.6645,10.5998,1.2416,138.846,1.7661,11.4156,1.2577,16.25,11.5,10.44,20.25,24.28,26.74,21.95
407,2016-11-29,5.1959,9.686,1.668,25.7347,1.1728,364.94,8.722,31.7236,1.7516,17.3161,1.6777,10.6481,1.249,140.521,1.7799,11.4556,1.2634,16.259,11.44,10.06,20.0,24.18,26.25,21.2298
408,2016-11-30,5.2515,9.7,1.6933,25.7133,1.1814,368.84,8.784,31.9405,1.7649,17.6221,1.6801,10.653,1.2511,143.08,1.7924,11.5429,1.2718,16.13,11.29,10.93,19.94,24.61,28.07,21.2555
409,2016-12-01,5.2959,9.766,1.6978,26.1523,1.1805,370.66,8.777,31.9248,1.7765,17.7289,1.6764,10.5909,1.2591,143.785,1.7952,11.6117,1.2723,16.15,11.27,11.33,19.72,24.59,29.334,21.38
410,2016-12-05,5.3144,9.869,1.7038,26.2151,1.1831,370.72,8.8,31.9824,1.7829,17.445,1.689,10.6631,1.2729,144.865,1.8056,11.6091,1.2813,16.37,11.26,11.35,19.77,24.8,29.42,22.37
411,2016-12-06,5.2658,9.832,1.6995,25.8428,1.1818,369.3,8.799,31.9359,1.7807,17.2692,1.6831,10.6485,1.2679,144.565,1.8016,11.567,1.2801,16.3465,11.26,11.29,19.91,24.84,29.04,22.34
412,2016-12-07,5.1931,9.792,1.6873,25.6556,1.1734,367.08,8.721,31.9359,1.7588,16.9917,1.67,10.5497,1.2625,143.468,1.7884,11.4468,1.2711,16.75,11.29,11.09,19.96,25.39,28.62,22.79
413,2016-12-08,5.2559,9.753,1.6885,25.5298,1.1845,371.84,8.81,31.9359,1.7538,17.1312,1.6599,10.6042,1.2576,143.533,1.7903,11.4771,1.2783,16.6421,11.27,11.31,19.82,25.79,28.55,23.037
414,2016-12-12,5.295,9.837,1.691,25.6632,1.191,374.1,8.86,32.2972,1.7616,17.2746,1.6646,10.6944,1.2676,145.629,1.8045,11.6135,1.2846,16.69,11.19,11.62,20.1,25.48,29.23,23.0
415,2016-12-13,5.2615,9.816,1.6892,25.6609,1.1912,373.6,8.857,32.2047,1.7577,17.1917,1.6626,10.6599,1.2658,145.875,1.8028,11.5957,1.2814,16.53,11.16,11.73,20.12,25.36,29.35,22.34
416,2016-12-14,5.2739,9.728,1.6949,25.6407,1.1921,373.35,8.856,32.2051,1.7651,17.4766,1.6652,10.7575,1.254,146.992,1.8034,11.6034,1.2799,16.44,11.0,11.32,20.07,24.93,29.15,21.99
417,2016-12-15,5.2769,9.638,1.6868,25.2841,1.1922,372.02,8.856,32.2514,1.7635,17.3146,1.6563,10.7558,1.2422,146.88,1.7914,11.6691,1.2794,15.65,10.86,11.36,20.01,25.05,29.35,21.43
418,2016-12-19,5.2524,9.62,1.7091,25.2062,1.1903,370.49,8.85,32.1175,1.7882,17.5062,1.6608,10.7567,1.239,145.07,1.795,11.6214,1.2728,15.65,10.97,11.5,20.22,25.12,29.6,20.27
419,2016-12-20,5.2387,9.603,1.7024,25.2893,1.1896,369.54,8.844,32.119,1.7851,17.2265,1.6532,10.7678,1.2368,145.795,1.787,11.5639,1.272,15.7056,10.89,11.62,20.01,25.0,30.25,20.66
420,2016-12-21,5.2162,9.587,1.7087,25.4024,1.1844,367.42,8.804,31.9802,1.7881,17.2236,1.6602,10.7206,1.2352,145.094,1.7851,11.3914,1.2678,15.6,10.9,11.44,20.04,24.96,30.38,20.68
421,2016-12-22,5.1867,9.535,1.7028,25.4982,1.1768,364.62,8.75,31.7991,1.7796,17.1968,1.6563,10.7057,1.2286,144.35,1.7802,11.3241,1.2601,15.46,10.86,11.46,19.83,24.78,30.31,20.26
422,2016-12-27,5.1509,9.518,1.7075,25.4492,1.1731,361.2,8.718,31.6461,1.7796,17.0352,1.6658,10.6824,1.227,144.11,1.7772,11.3152,1.261,15.59,10.97,11.73,19.95,24.9,31.23,20.2799
423,2016-12-28,5.1533,9.479,1.7015,25.3635,1.1731,361.93,8.71,31.7907,1.7647,16.9089,1.6556,10.6454,1.2221,143.078,1.772,11.2186,1.2564,15.6614,10.99,11.75,19.94,24.41,31.51,20.17
424,2016-12-29,5.1384,9.504,1.6983,25.3725,1.1615,361.72,8.676,31.4993,1.7608,16.6636,1.6548,10.5812,1.2257,142.857,1.774,11.165,1.2532,15.8,11.14,11.72,19.95,24.53,31.41,20.141
425,2017-01-03,5.1505,9.492,1.6947,25.8228,1.175,362.93,8.735,31.7672,1.7691,16.8676,1.6431,10.5888,1.2238,144.048,1.7739,11.2128,1.2569,15.94,11.16,11.44,19.96,24.79,30.63,20.6269
426,2017-01-04,5.1314,9.553,1.6932,26.3825,1.1736,360.98,8.732,31.6892,1.7684,16.7362,1.6382,10.574,1.232,144.46,1.7717,11.2166,1.2572,16.08,11.21,11.58,20.32,25.31,30.78,21.229
427,2017-01-05,5.0997,9.626,1.6913,26.548,1.171,359.94,8.697,31.6128,1.7682,16.8614,1.6423,10.5241,1.2412,143.304,1.7727,11.1667,1.2535,16.25,11.38,11.7,20.42,25.59,30.74,21.75
428,2017-01-09,5.0342,9.438,1.6539,25.9904,1.1495,353.98,8.549,31.0513,1.7342,16.5821,1.6088,10.3808,1.2172,141.097,1.7466,10.9941,1.234,16.21,11.38,11.31,20.38,25.54,29.48,21.44
429,2017-01-10,5.0313,9.438,1.6527,26.4751,1.1531,355.89,8.567,31.0583,1.7417,16.6718,1.611,10.4603,1.2172,140.999,1.7475,11.0456,1.2376,16.42,11.44,11.07,20.58,25.53,28.99,22.26
430,2017-01-11,5.0334,9.462,1.6405,26.6585,1.1525,354.38,8.568,31.1725,1.7294,16.7405,1.6085,10.4283,1.2204,140.84,1.7408,11.0157,1.2373,16.36,11.46,11.37,20.47,26.06,29.99,22.74
431,2017-01-12,5.0003,9.426,1.6247,26.4837,1.1457,351.52,8.516,30.8968,1.7112,16.4292,1.5984,10.3612,1.2157,139.477,1.7348,10.8783,1.2281,16.415,11.51,11.54,20.64,26.22,30.3,23.01
432,2017-01-17,5.0446,9.618,1.641,26.6476,1.158,355.47,8.605,31.2722,1.7192,16.6587,1.6174,10.4731,1.2403,139.882,1.7558,11.0131,1.2424,16.79,11.71,11.43,20.89,26.19,30.02,22.7
433,2017-01-18,5.0186,9.508,1.6322,26.8855,1.1534,354.19,8.571,31.1463,1.7196,16.6987,1.6268,10.4112,1.2263,140.472,1.7518,10.9702,1.2348,16.7,11.6,11.16,20.87,26.11,29.19,22.61
434,2017-01-19,5.0493,9.565,1.6324,27.0566,1.1573,356.52,8.602,31.2553,1.7182,16.7124,1.6428,10.42,1.2334,141.91,1.7584,11.0404,1.2406,16.629,11.59,11.17,20.75,26.2,28.87,22.7799
435,2017-01-23,5.0784,9.717,1.6495,26.8081,1.1632,360.63,8.649,31.4229,1.7263,16.8367,1.6571,10.4522,1.2535,141.068,1.7735,11.0516,1.2485,16.79,11.7,11.32,20.87,26.61,29.52,23.2345
436,2017-01-24,5.1011,9.714,1.652,26.9649,1.168,362.41,8.677,31.542,1.7268,16.72,1.6482,10.4612,1.2528,142.646,1.7797,11.0822,1.2544,16.73,11.65,11.37,20.78,26.95,29.34,24.34
437,2017-01-25,5.11,9.8,1.6679,26.6375,1.1749,363.98,8.736,31.7316,1.731,16.6857,1.6509,10.4935,1.2632,143.157,1.7842,11.1342,1.2622,16.6165,11.56,11.31,20.85,27.25,28.71,24.98
438,2017-01-26,5.1091,9.767,1.6725,26.7073,1.1789,365.72,8.765,31.8374,1.7385,16.7999,1.6483,10.4951,1.2589,144.172,1.794,11.1276,1.2592,16.44,11.44,11.53,20.61,27.19,28.92,24.38
439,2017-01-30,5.0521,9.688,1.6524,25.9222,1.167,361.82,8.679,31.5154,1.7142,16.8701,1.6382,10.3709,1.2491,142.075,1.7741,11.0178,1.2427,16.75,11.52,11.28,20.34,26.65,28.282,24.15
440,2017-01-31,5.0253,9.756,1.6595,26.1691,1.1653,360.49,8.661,31.4675,1.7231,16.9129,1.6406,10.3721,1.258,141.694,1.7726,11.0017,1.2446,17.18,11.67,11.32,20.4,26.55,28.63,24.69
441,2017-02-01,5.0522,9.819,1.6694,26.1787,1.1755,363.39,8.739,31.7445,1.7441,17.0168,1.6509,10.4202,1.2658,143.385,1.787,11.0762,1.2569,17.14,11.64,11.48,20.6,26.74,29.16,25.14
442,2017-02-02,5.0145,9.722,1.6361,25.7651,1.1632,359.43,8.656,31.4149,1.7197,16.7293,1.6319,10.3263,1.2529,141.396,1.7677,10.9572,1.243,17.08,11.7,11.51,20.56,26.96,28.42,25.03
443,2017-02-06,4.9748,9.671,1.6281,25.6513,1.1604,358.73,8.621,31.3373,1.7029,16.5341,1.6301,10.2895,1.2466,139.368,1.7557,10.9952,1.235,17.36,11.9,11.38,20.53,27.0,27.92,24.46
444,2017-02-07,5.0328,9.702,1.6404,25.7573,1.1702,361.21,8.703,31.6001,1.7143,16.7703,1.6489,10.4084,1.2508,140.472,1.7723,11.0922,1.2478,17.32,11.87,11.19,20.55,26.25,27.47,24.55
445,2017-02-08,5.0477,9.727,1.6411,25.6606,1.1715,361.45,8.712,31.6387,1.7301,16.7842,1.6476,10.4258,1.2537,140.23,1.7752,11.0802,1.2472,17.37,11.94,11.23,20.52,26.45,28.67,24.79
446,2017-02-09,5.0534,9.694,1.6393,25.4141,1.1725,360.9,8.718,31.6629,1.7394,16.6778,1.6414,10.4134,1.2497,141.565,1.7755,11.1252,1.251,17.29,11.86,11.35,20.57,26.56,28.99,24.75
447,2017-02-13,5.0898,9.717,1.6393,25.4072,1.1814,363.51,8.788,31.9055,1.7456,16.6451,1.6372,10.5094,1.2526,142.495,1.783,11.1945,1.2596,17.43,11.81,11.32,20.47,26.97,28.49,26.249
448,2017-02-14,5.0648,9.676,1.6253,25.2487,1.1787,362.63,8.768,31.8295,1.7391,16.3228,1.6303,10.4712,1.2473,142.59,1.7703,11.1389,1.2549,17.54,11.82,11.38,20.54,27.0,28.48,26.22
449,2017-02-15,5.0609,9.666,1.6157,25.2608,1.1756,361.94,8.745,31.7498,1.7267,16.0644,1.6296,10.3926,1.2461,142.394,1.7682,11.1204,1.253,17.58,11.87,11.36,20.66,26.92,28.55,25.7401
450,2017-02-16,5.0415,9.687,1.6224,25.4353,1.1698,359.3,8.697,31.5954,1.7303,16.2272,1.6318,10.3432,1.2482,141.446,1.7685,11.058,1.2451,17.67,11.93,11.41,20.6,26.6,28.23,25.34
451,2017-02-21,5.0764,9.68,1.6261,24.9448,1.1844,363.76,8.802,31.9872,1.743,16.3613,1.6403,10.4256,1.2476,141.858,1.7724,11.2,1.2599,17.58,11.9,11.54,20.64,26.65,27.88,25.3691
452,2017-02-22,5.0633,9.664,1.6179,24.7848,1.1802,362.77,8.767,31.8717,1.7336,16.1462,1.6394,10.4209,1.2458,141.164,1.7604,11.1779,1.2587,17.65,11.91,11.36,20.59,26.54,28.08,24.91
453,2017-02-23,5.0938,9.738,1.6265,24.6782,1.1861,365.73,8.818,32.0328,1.7346,16.1571,1.6447,10.4622,1.2552,141.49,1.7665,11.2882,1.2632,17.77,12.03,11.53,20.48,26.34,28.2,24.33
454,2017-02-27,5.0565,9.652,1.6206,24.7574,1.1751,360.67,8.732,31.7328,1.7301,16.1445,1.6402,10.4068,1.2439,140.238,1.7467,11.2732,1.255,17.82,12.04,11.47,20.12,26.0,28.15,23.69
455,2017-02-28,5.0314,9.605,1.6173,24.8912,1.1711,360.14,8.699,31.6272,1.7228,16.2224,1.6472,10.3853,1.2376,139.661,1.7384,11.1862,1.2452,17.92,12.04,11.45,20.2,25.98,27.94,23.44
456,2017-03-01,4.9802,9.545,1.601,24.344,1.1647,357.87,8.663,31.4538,1.7204,15.9859,1.6391,10.3357,1.23,139.926,1.7329,11.1252,1.2404,17.99,12.04,11.4,20.47,26.4,27.0,24.46
457,2017-03-02,5.0082,9.522,1.62,24.5263,1.1681,360.94,8.678,31.5446,1.7373,16.1297,1.6429,10.4067,1.2269,140.32,1.7321,11.1443,1.243,17.36,11.89,11.17,20.32,26.42,26.69,23.72
458,2017-03-06,4.9744,9.502,1.615,23.9738,1.1569,358.0,8.596,31.2472,1.7507,15.9517,1.6411,10.3926,1.224,139.47,1.7286,11.0392,1.2385,17.38,11.8,11.28,20.28,26.26,27.17,23.21
459,2017-03-07,4.9638,9.473,1.6085,23.7509,1.1545,357.69,8.583,31.1836,1.7538,15.8073,1.6369,10.3139,1.2205,139.129,1.7225,10.9998,1.2365,17.09,11.71,11.27,20.09,26.07,27.18,22.62
460,2017-03-08,4.9663,9.448,1.6171,23.935,1.1543,358.42,8.578,31.1727,1.7614,15.9862,1.6417,10.3916,1.2168,139.262,1.725,11.007,1.2345,16.85,11.63,10.67,20.05,25.91,26.68,22.17
461,2017-03-09,4.9635,9.437,1.6201,24.0942,1.149,357.69,8.538,31.0277,1.7618,16.1652,1.6418,10.4358,1.2152,139.868,1.727,10.9919,1.2303,16.58,11.57,10.53,19.94,26.04,26.36,21.41
462,2017-03-13,4.9611,9.481,1.6142,23.9648,1.1457,357.62,8.521,30.9435,1.7657,16.0143,1.6424,10.4559,1.2212,140.359,1.7279,10.9156,1.2301,16.59,11.59,10.28,20.05,26.39,25.57,22.28
463,2017-03-14,4.9411,9.437,1.6076,23.889,1.1455,356.41,8.515,30.9341,1.7554,15.9601,1.6383,10.4638,1.2152,139.384,1.7203,10.8979,1.227,16.51,11.54,10.19,20.01,26.32,25.72,21.9
464,2017-03-15,4.9336,9.541,1.5956,23.6453,1.1435,355.31,8.513,30.8881,1.7522,15.7627,1.6343,10.4516,1.229,139.431,1.7238,10.9138,1.2301,16.95,11.74,10.38,20.08,26.79,25.63,22.95
465,2017-03-16,4.9385,9.589,1.61,23.7592,1.1464,355.06,8.526,30.9597,1.7696,15.7747,1.6459,10.5039,1.2355,140.044,1.7306,10.8857,1.2308,16.93,11.81,10.36,20.17,26.78,25.75,23.52
466,2017-03-20,4.9069,9.593,1.5989,23.4841,1.1516,354.8,8.558,31.1019,1.7529,15.6119,1.6486,10.4832,1.2358,139.04,1.7264,10.9054,1.2345,17.02,11.8813,10.2755,20.163,27.2173,26.03,23.4259
467,2017-03-21,4.9294,9.687,1.6243,23.7983,1.1543,355.67,8.579,31.1728,1.7712,15.7967,1.666,10.5658,1.2477,139.111,1.7455,10.9731,1.2392,17.13,11.98,10.11,20.12,26.78,25.83,22.58
468,2017-03-22,4.9405,9.686,1.6261,23.7111,1.1559,356.4,8.594,31.2154,1.7703,15.6682,1.6631,10.5574,1.2474,138.824,1.7451,10.9726,1.2371,17.13,12.02,10.12,20.13,27.01,25.8,22.73
469,2017-03-23,4.9463,9.72,1.6405,23.7061,1.1604,358.57,8.633,31.3431,1.7814,15.5923,1.6716,10.6303,1.2517,138.975,1.7518,11.0513,1.2432,17.18,11.99,10.01,20.15,26.95,25.65,22.64
470,2017-03-27,4.9063,9.754,1.648,23.6944,1.1561,356.7,8.598,31.2217,1.7822,15.9959,1.6805,10.6587,1.256,138.935,1.7502,11.0364,1.2376,17.69,12.08,10.04,19.9,27.05,26.05,22.06
471,2017-03-28,4.8804,9.674,1.6313,23.668,1.1481,356.45,8.568,31.0058,1.7766,16.1562,1.6668,10.6134,1.2456,138.413,1.7404,11.0004,1.2356,17.73,12.04,10.15,19.83,27.27,26.21,22.28
472,2017-03-29,4.8775,9.663,1.6226,23.2807,1.1559,357.46,8.596,31.2269,1.7683,16.1963,1.6582,10.5725,1.2438,138.186,1.7339,11.0291,1.2389,17.81,12.07,10.37,19.78,27.35,26.75,22.55
473,2017-03-30,4.9157,9.695,1.6323,23.3478,1.1674,360.49,8.683,31.6843,1.7829,16.7145,1.6637,10.6814,1.2477,139.519,1.744,11.1459,1.2484,17.71,11.97,10.57,19.71,27.31,27.0,22.8
474,2017-04-03,4.9524,9.702,1.6417,23.3538,1.1705,360.74,8.704,31.6679,1.7799,17.0939,1.671,10.7117,1.2485,138.431,1.744,11.1866,1.2508,17.8,12.07,10.55,19.68,28.2,27.16,22.42
475,2017-04-04,4.9433,9.663,1.6435,23.38,1.1647,360.44,8.658,31.4809,1.7824,16.865,1.6663,10.6755,1.2436,137.836,1.7386,11.1949,1.2457,17.89,12.09,10.71,19.53,28.16,27.57,22.76
476,2017-04-05,4.9459,9.698,1.6491,23.5095,1.17,362.9,8.699,31.6266,1.7897,17.1671,1.6771,10.7404,1.2486,137.953,1.7477,11.2153,1.2535,17.88,12.1,10.68,19.54,28.27,27.35,23.0
477,2017-04-06,4.9511,9.683,1.653,23.3837,1.1712,363.41,8.707,31.1648,1.7885,17.1412,1.6726,10.751,1.2464,138.168,1.748,11.2478,1.253,17.83,12.05,10.86,19.56,28.79,27.68,23.02
478,2017-04-10,4.9548,9.65,1.6535,23.1966,1.1723,364.12,8.712,31.1944,1.7825,17.2596,1.6547,10.7082,1.2421,137.562,1.7439,11.2715,1.2521,17.53,12.08,11.14,19.6,28.93,28.14,22.78
479,2017-04-11,5.0005,9.701,1.6641,23.4383,1.1771,366.93,8.757,31.3579,1.7948,17.2413,1.6642,10.7381,1.2487,136.919,1.7518,11.3087,1.2579,17.87,12.24,11.17,19.76,28.86,28.05,22.64
480,2017-04-12,4.9928,9.739,1.665,23.262,1.176,367.13,8.741,31.3866,1.7961,16.9105,1.661,10.7152,1.2538,136.73,1.7505,11.251,1.2566,18.01,12.34,11.11,19.7,28.29,27.8,22.05
481,2017-04-13,4.9896,9.72,1.652,23.2502,1.1778,368.4,8.76,31.4048,1.7858,16.7785,1.6674,10.7242,1.2505,136.494,1.7485,11.3021,1.2575,18.11,12.4,11.13,19.7,28.28,27.71,21.63
482,2017-04-17,5.0033,9.758,1.6552,23.2213,1.1796,369.7,8.777,31.4573,1.7904,16.6653,1.6734,10.7469,1.2558,136.924,1.7557,11.3025,1.2613,18.0,12.35,11.06,19.68,28.39,27.56,21.74
483,2017-04-18,5.0546,9.984,1.6998,23.8561,1.1971,375.06,8.903,32.0604,1.823,17.0377,1.7186,10.9276,1.2842,139.258,1.7923,11.5002,1.2792,17.89,12.41,11.04,19.73,28.23,27.4,21.18
484,2017-04-19,5.0718,9.936,1.7045,24.1084,1.1928,373.41,8.875,32.0522,1.8157,16.9581,1.7232,10.9687,1.2786,139.255,1.787,11.4656,1.2757,17.71,12.31,10.62,19.49,28.07,26.55,21.1
485,2017-04-20,5.0871,9.952,1.7016,24.0539,1.1947,373.95,8.887,32.1118,1.8288,16.8235,1.7245,11.0402,1.2806,140.074,1.79,11.5078,1.2788,17.6,12.33,10.54,19.21,28.39,26.61,21.38
486,2017-04-24,4.9849,9.942,1.689,23.9074,1.1759,365.84,8.749,31.5619,1.8227,16.5962,1.7278,10.9377,1.2785,140.406,1.78,11.3242,1.2732,17.52,12.29,10.25,19.2,28.75,25.93,21.24
487,2017-04-25,4.955,9.983,1.7018,24.2155,1.1741,365.56,8.735,31.5078,1.8451,16.7599,1.7418,10.9928,1.2833,142.432,1.7886,11.2402,1.2746,17.22,12.16,10.36,19.4,28.87,25.97,21.39
488,2017-04-26,4.9681,9.996,1.719,24.6958,1.1775,367.73,8.767,31.6522,1.864,17.0262,1.7499,11.0239,1.2853,142.918,1.7938,11.2541,1.2761,17.1,12.22,10.26,19.34,28.76,25.28,21.44
489,2017-04-27,5.0042,10.038,1.7274,24.5713,1.1867,369.29,8.825,32.0371,1.8747,17.1978,1.7595,11.0434,1.2901,143.519,1.8017,11.3947,1.2826,16.9,12.18,10.24,19.52,28.63,24.97,21.04
490,2017-05-01,4.9867,10.027,1.7131,24.1425,1.1821,368.32,8.788,31.7316,1.8652,17.244,1.7635,11.0681,1.2897,144.289,1.8005,11.4031,1.2837,16.51,12.09,10.15,20.01,28.75,24.37,21.55
491,2017-05-02,4.9652,10.063,1.7161,24.2754,1.1831,368.87,8.802,31.8323,1.8568,17.2392,1.7734,11.1117,1.2939,144.887,1.8025,11.3872,1.2826,16.44,12.1,9.92,20.05,28.79,24.18,21.34
492,2017-05-03,4.9704,10.011,1.7328,24.2431,1.182,368.1,8.787,31.5849,1.8673,17.2937,1.767,11.1304,1.2869,145.048,1.798,11.3741,1.2794,16.1,11.92,9.93,20.25,28.43,24.42,20.63
493,2017-05-04,4.9716,10.053,1.7435,24.6217,1.177,367.28,8.748,31.5598,1.8805,17.6256,1.7768,11.2129,1.2921,145.388,1.8097,11.4128,1.274,15.93,11.81,9.46,20.01,28.01,23.58,19.74
494,2017-05-08,5.0028,10.07,1.752,24.8384,1.1844,368.06,8.812,31.5707,1.8706,17.5945,1.7723,11.1797,1.2939,146.568,1.8188,11.4372,1.292,15.92,11.8,9.67,20.1,28.55,24.27,19.62
495,2017-05-09,5.0292,10.077,1.7618,24.8058,1.1893,370.54,8.851,31.6517,1.8774,17.6325,1.7747,11.2422,1.2947,147.236,1.8259,11.5,1.3035,15.78,11.73,9.57,19.97,28.77,23.77,19.79
496,2017-05-10,5.0034,10.064,1.7576,24.5722,1.1895,369.16,8.85,31.5948,1.8925,17.4245,1.7684,11.1543,1.2929,147.804,1.8253,11.538,1.3045,15.84,11.74,9.86,20.09,28.91,24.65,19.92
